osm_id,amenity_type,name,latitude,longitude
5452484434,place_of_worship,श्री फाईमलचुली करुणेश्वर दुर्गा मन्दिर,27.7496529,85.3382329
5456667434,bank,एसबीआई बैंक,27.6670828,85.33215
5462737124,atm,Unnamed,27.7287803,85.3465102
5462751521,bank,Unnamed,27.7292463,85.3462919
5462751621,atm,Unnamed,27.7292792,85.3463317
5465965521,school,स्काइफल शैक्षिक परामर्श,27.7055393,85.3230444
5466885369,place_of_worship,Dhumbahal Stupa,27.6757447,85.3268444
5467625122,restaurant,Unnamed,27.6568083,85.326294
5467673421,car_wash,Unnamed,27.7173669,85.3254102
5468765522,fast_food,Unnamed,27.7177756,85.3045364
5470331745,toilets,Public Toilet,27.709519,85.303008
5470338436,toilets,Unnamed,27.7135116,85.3024193
5470536421,bank,Unnamed,27.7040143,85.3324939
5471097525,car_rental,Unnamed,27.6717302,85.3139485
5472163824,school,सिजल विदेश अध्ययन प्रा. लि,27.6951296,85.2812216
5473226423,pharmacy,चुना फार्मेसी,27.6859038,85.3162689
5473226722,pharmacy,मिराकल औषधि पसल,27.6861111,85.3168745
5477269721,fast_food,डी-राम्रो फ्राइड चिकन,27.716004,85.3102093
5477835021,restaurant,फरेष्ट एण्ड प्लेट रेष्टुरेन्ट,27.7149342,85.3110257
5479588210,school,नेपाल पाथफाईन्दर कोएड,27.7031464,85.3458891
5479588213,place_of_worship,नाग देवता,27.6999163,85.3453718
5482918005,bureau_de_change,Manish Currency Exchange,27.7156116,85.3085032
5485585621,pharmacy,अस्ताङ्ग आयुर्वेद फार्मा,27.6805554,85.3491522
5501106721,cafe,Unnamed,27.6839764,85.2985299
5502349826,nursing_home,अरोजको भिल्ला,27.7056043,85.2860003
5509845621,restaurant,बालकुमारी फूडल्याण्ड एण्ड क्याफे,27.6717066,85.3385016
5511933099,restaurant,Sainbu Green Village Restro,27.6503868,85.2992663
5515409326,restaurant,Helena's Restaurant,27.7142588,85.3102877
5516070827,cafe,Secret Garden Cafe,27.7137592,85.311701
5517717822,fast_food,चिकेन फलाफेल,27.714714,85.3109215
5518045821,fast_food,Unnamed,27.7378857,85.3244097
5518348837,place_of_worship,नेपाल मानव धर्म सेवा समिति,27.7056157,85.3453539
5520023821,restaurant,Unnamed,27.6731856,85.3142637
5520352125,atm,Unnamed,27.7158708,85.310463
5520748942,bank,Unnamed,27.6993721,85.3041182
5520774129,bank,Unnamed,27.6974924,85.3098122
5526670229,fast_food,Unnamed,27.7115019,85.3081651
5530822821,studio,साइरा डिजिटल स्टुडियो,27.6986417,85.3039398
5532451321,restaurant,Cheap Food,27.7133848,85.3116796
5538962122,doctors,साई पोलिक्लिनिक,27.6889046,85.3314272
5539196621,bar,Unnamed,27.673466,85.3245345
5542410821,driving_school,Unnamed,27.675792,85.314617
5544129825,restaurant,De Himalayan Aroma Restaurant,27.7100409,85.3143837
5545531134,restaurant,बी. पी. एन पिज्जा हाउस,27.7187455,85.3122135
5552268522,restaurant,लालटेन रेस्ट्रो,27.7189286,85.3497371
5554156823,cafe,हिमालु भान्सा,27.7152741,85.3121477
5555772621,bank,Sanima Bank,27.7417182,85.3384929
5555772821,atm,Unnamed,27.7416928,85.3384865
5559043123,restaurant,Unnamed,27.7175739,85.3112905
5559145631,restaurant,Pho 99,27.712227,85.3103646
5561517527,bar,बेन्डर बीन्स,27.7300624,85.3482187
5562442723,restaurant,शुभ समय,27.7143728,85.311801
5564275225,bar,Unnamed,27.7179692,85.3224327
5566335621,place_of_worship,Unnamed,27.7138318,85.2876757
5566414795,restaurant,Unnamed,27.7209999,85.2850507
5568194823,hospital,टेकु अस्पताल,27.6946731,85.3064884
5568430540,restaurant,Momo Hut,27.7142507,85.3112309
5569034472,place_of_worship,Unnamed,27.6738845,85.3217917
5571664323,restaurant,Unnamed,27.7173877,85.309274
5575742821,place_of_worship,Unnamed,27.7143573,85.2933832
5578032623,restaurant,Unnamed,27.71554,85.3069745
5587475422,restaurant,Unnamed,27.7011136,85.3110448
5589388221,fast_food,लेजिट फाल्फेल संयुक्त ('हट स्यान्डविच पसल'),27.7143714,85.311101
5589482221,drinking_water,Unnamed,27.6728323,85.320064
5589803123,cafe,Rhino Cafe,27.7105782,85.3111406
5592591121,clinic,Unnamed,27.7210023,85.2844303
5594595621,restaurant,Orchid Garden Restaurant,27.7159985,85.3270647
5595955822,restaurant,Unnamed,27.6749036,85.325474
5599591882,fountain,Unnamed,27.7121546,85.300221
5600140321,car_rental,Unnamed,27.7076146,85.3122282
5600329608,bus_station,माइक्रोबस स्टप,27.7138734,85.3032678
5600331476,place_of_worship,संघाराम बिहार,27.7136074,85.3029111
5600333343,bus_station,Bus Stop,27.7134899,85.3026616
5602458223,post_office,सेभेन पिक ट्रेड सेन्टर,27.7126518,85.3111549
5602658521,payment_terminal,Unnamed,27.6856518,85.3236095
5609009924,college,National Law College,27.6816536,85.3037303
5611131623,restaurant,Unnamed,27.7121565,85.3180508
5613227444,cafe,काइरोस क्याफे,27.6751441,85.3104475
5613732321,bus_station,Unnamed,27.7241189,85.2833044
5616604322,college,मेपल अन्तर्राष्ट्रिय शिक्षा,27.701616,85.3223526
5617018324,restaurant,Luwangsha Cafe,27.7135541,85.3115946
5618801422,restaurant,Unnamed,27.6939432,85.3120773
5618801621,restaurant,Unnamed,27.6946405,85.3109835
5619165824,restaurant,Unnamed,27.7040332,85.3411533
5619650421,restaurant,Sunflower joshi cafe,27.7114959,85.3099988
5619650422,restaurant,Sunflower joshi cafe,27.7115931,85.3098962
5619805721,college,Unnamed,27.7054273,85.3343332
5625028221,school,माया एनिमेसन एकेडेमी,27.7092014,85.3149129
5626602821,university,"वातावरण विज्ञान विभाग, त्रिभुवन विश्वविद्यालय",27.7086341,85.3161155
5639154621,school,योग एकेडेमी केन्द्र,27.726625,85.2769867
5645142636,college,Himalaya H.S.S./College,27.6797896,85.346938
5648035021,restaurant,Unnamed,27.7162847,85.3086385
5652073421,bus_station,Unnamed,27.7086745,85.3024797
5652073422,bus_station,Unnamed,27.7140593,85.3011139
5652073423,bank,एसबीआई बैंक,27.7109233,85.2941009
5656359727,cafe,केटल क्याफे,27.7121786,85.3113068
5658210222,restaurant,Unnamed,27.6855189,85.3465604
5658214922,bank,रेडक्रस ब्लड बैंक,27.67297,85.3353641
5659694287,restaurant,Explorer‘s Club,27.711885,85.3001403
5661175422,community_centre,सनशाइन प्रशिक्षण केन्द्र,27.6616912,85.3191422
5664104521,restaurant,वेलनेस अर्गानिक क्लब,27.7184152,85.3190339
5669406025,place_of_worship,वोकेन थुक्जे चिल्लिङ मठ,27.7160761,85.2882641
5670259321,dentist,Unnamed,27.7026572,85.303522
5675805222,restaurant,Unnamed,27.7203818,85.3195365
5677695624,college,Unnamed,27.6984796,85.3017015
5677701321,bank,Unnamed,27.6982242,85.3014163
5677701322,bank,जनता बैंक,27.6669596,85.3329041
5678736122,fast_food,NTP Sausage,27.6757516,85.3157776
5681221824,dentist,Unnamed,27.7217301,85.3460776
5686624921,restaurant,Unnamed,27.7210301,85.2850331
5689260523,toilets,Unnamed,27.6777764,85.3494661
5689260525,music_school,Unnamed,27.72054,85.3435566
5689267823,atm,Unnamed,27.6760677,85.3188705
5695744121,car_wash,Unnamed,27.7000748,85.3485848
5708269021,clinic,Unnamed,27.7383198,85.3394339
5709669579,restaurant,Hungry Hut,27.7082591,85.3238416
5713838821,payment_terminal,Unnamed,27.6844874,85.3289148
5715696859,hospital,सुरुची होम केयर,27.6937636,85.3377249
5727326021,veterinary,Unnamed,27.6597018,85.3353593
5731872122,restaurant,Unnamed,27.6690842,85.3237054
5731872124,restaurant,कोप फूडल्याण्ड पार्टी प्यालेस,27.6628962,85.3158786
5732059321,restaurant,Carnival Restro & Meetings,27.6920709,85.3296856
5736645521,restaurant,ठमेल डोनर कबाब,27.7174799,85.3102693
5748519721,restaurant,ओल्ड हाउस क्याफे तथा रेस्टुरेन्ट,27.7140467,85.3249266
5753294621,payment_terminal,Unnamed,27.6845949,85.3290149
5755072321,restaurant,Mustang Thakali Kitchen,27.6781834,85.3129155
5760125428,restaurant,मूनवाकर ग्रिल र बार,27.6593673,85.3172781
5762838853,restaurant,Unnamed,27.7181949,85.3338473
5766285431,place_of_worship,सीतापाइला मन्दिर,27.7154577,85.2721419
5766649054,car_rental,Unnamed,27.7212225,85.3316396
5778453653,car_rental,टुर एक्सप्रेस एण्ड भेहिकल सर्भिस प्रा.लि.,27.7100401,85.3183789
5789745172,internet_cafe,Lastwestcyber,27.6746413,85.2773398
5789768653,bank,Unnamed,27.7440216,85.3109944
5791846756,place_of_worship,Unnamed,27.6735389,85.3281181
5808086954,shelter,Unnamed,27.7429765,85.341741
5808086955,bank,Unnamed,27.7382924,85.3395135
5808094153,restaurant,Unnamed,27.7165517,85.3345472
5808956553,bank,Nepal Investment Mega Bank Limited,27.7307322,85.2869241
5808956853,restaurant,Delicious Food Cafe,27.7304579,85.2870006
5808957153,atm,Unnamed,27.7306729,85.2869613
5810517055,restaurant,Unnamed,27.70128,85.3080968
5811285128,cafe,Didiko Khaja ghar,27.6885854,85.3440943
5814477953,bank,Bank of Kathmandu,27.716417,85.309845
5817346854,restaurant,Unnamed,27.7179296,85.2788842
5817521953,restaurant,Unnamed,27.703775,85.3081402
5819599554,place_of_worship,कुमारी मन्दिर,27.7006474,85.3438136
5826438954,place_of_worship,नागभूषण महादेव मन्दिर,27.7365934,85.2884359
5828564907,place_of_worship,Unnamed,27.6857534,85.279558
5831489339,bank,Unnamed,27.6583657,85.3249982
5831489340,bank,Unnamed,27.6582377,85.3244918
5831489341,bank,Unnamed,27.658184,85.3251229
5831489342,pharmacy,Unnamed,27.6580199,85.3253195
5831489344,pharmacy,Unnamed,27.6575694,85.3257677
5831634585,place_of_worship,कुल देवता,27.680727,85.3071458
5840033487,pharmacy,Chhabi Adhakari Medical,27.732796,85.2913947
5840918730,bank,Prabhu Bank,27.7430925,85.3132512
5841071390,cafe,Unnamed,27.7076603,85.3189448
5847765786,atm,Unnamed,27.6769995,85.3167201
5848260185,cafe,Unnamed,27.7270979,85.3237688
5848280787,bank,Unnamed,27.7025891,85.3100463
5848280788,bank,Unnamed,27.7020102,85.3110678
5848282586,bank,Unnamed,27.7019771,85.3110959
5848282587,bank,Unnamed,27.701928,85.3110585
5848283887,bank,Unnamed,27.7025782,85.3100402
5848288985,bank,Unnamed,27.7019578,85.3110564
5848783091,school,Unnamed,27.7053049,85.3218772
5852652685,driving_school,Unnamed,27.6798166,85.3293075
5853820594,bank,Unnamed,27.7015977,85.3109191
5853864685,bank,मेगा सपना बहुउद्देश्यीय ,27.7021598,85.308687
5853865185,bank,Unnamed,27.7015988,85.310845
5853866285,bank,Unnamed,27.6975326,85.2992888
5855583486,atm,Unnamed,27.6792635,85.3166485
5867915590,cafe,Unnamed,27.7041109,85.3103306
5875358985,bank,NIC ASIA BANK,27.7129531,85.3121183
5878337985,cafe,गल्ली क्याफे,27.7034416,85.3067313
5884038909,place_of_worship,आनन्द भैरव,27.7100271,85.3333458
5886821686,restaurant,Unnamed,27.6872414,85.2658207
5889646685,cafe,Unnamed,27.6570123,85.3183923
5891993985,cafe,Unnamed,27.6572062,85.3216051
5899267496,cafe,धन दाइको खाजा घर,27.6625724,85.3193382
5899775485,bank,Unnamed,27.7060951,85.3124656
5899775685,bank,Unnamed,27.7060743,85.3124696
5903109785,bicycle_rental,Unnamed,27.7090794,85.3304602
5907688386,bank,mega bank,27.7092179,85.3294968
5909455364,college,Times International College,27.7081572,85.3274529
5909455366,restaurant,Pizza Zone,27.7087171,85.3274442
5909455368,place_of_worship,सिद्धि विनायक मन्दिर,27.7090862,85.3276623
5911756386,cafe,Unnamed,27.7453621,85.316962
5912101303,arts_centre,Vijay Art Concern,27.711688,85.3382483
5913901156,clinic,Ganga Heart Clinic,27.6959436,85.3375255
5915864185,cafe,Unnamed,27.6569384,85.3217452
5916500285,college,Unnamed,27.6824655,85.2830737
5917453286,cafe,Fudo Cafe,27.7295623,85.3308368
5917453287,atm,Unnamed,27.7293064,85.3308138
5917453585,atm,Unnamed,27.7293665,85.330716
5917453586,atm,Unnamed,27.7293498,85.3307754
5920614686,restaurant,Unnamed,27.7389489,85.3381982
5921937437,school,ग्यालेक्सी पब्लिक विद्यालय,27.7082521,85.3303915
5921942428,clinic,Siddi Polygenic and Diagnostic Centre,27.7081765,85.3317172
5921949703,place_of_worship,श्वेत बिनायक मन्दिर,27.7087712,85.331252
5921949708,restaurant,Joshi Food Cafe,27.7087867,85.3317726
5922016286,bank,ग्लोबल आइएमई बैंक,27.7090193,85.3310021
5927975187,fast_food,Unnamed,27.6812454,85.3100332
5928088685,bureau_de_change,Unnamed,27.6751063,85.3254217
5928484087,restaurant,हिमालय क्षेत्र,27.6576599,85.3260673
5931153085,bar,Unnamed,27.7038556,85.3028001
5933361485,school,मर्सी मिशन हिमालय फाउन्डेसन,27.6597933,85.309159
5933556793,fast_food,Street Momos,27.7156322,85.3104322
5933601085,fast_food,Unnamed,27.6812569,85.3100213
5938084971,bank,Sunrise Bank Limited,27.6646468,85.3259319
5939106950,bank,Unnamed,27.6745877,85.2788486
5943621586,shelter,Unnamed,27.6564449,85.314355
5943621587,shelter,Unnamed,27.6564547,85.3143546
5943633085,shelter,Unnamed,27.656457,85.3143657
5948241092,shelter,Unnamed,27.6564912,85.3143497
5948298807,cafe,Kar.ma Coffee @ HUB,27.713477,85.312336
5948492385,community_centre,Unnamed,27.6569404,85.3162616
5949201589,fast_food,Royal Quality Food,27.6938221,85.320625
5949201590,restaurant,"Bota Mo:Mo, Anamnagar",27.6974419,85.328498
5949201591,atm,सानिमा बैंकको एटीएम,27.6886777,85.3326892
5949201592,restaurant,Alfa House,27.688987,85.3312948
5951517074,fuel,Unnamed,27.6872558,85.2684669
5955940186,bank,Unnamed,27.6841922,85.2988348
5956244885,restaurant,Unnamed,27.6764057,85.2762229
5960192785,community_centre,Unnamed,27.6989344,85.2791652
5961692307,hospital,दक्षिण एसियाली पोलिक्लिनिक तथा निदान केन्द्र,27.7390611,85.3261844
5961692309,school,साउथवेस्टर्न स्टेट विद्यालय,27.7364398,85.3219065
5961692311,college,Asian School of Management,27.7353108,85.3124893
5961692312,fuel,Pioneer Fuel and Lubricant Pvt. Ltd.,27.7338193,85.3074488
5961692313,dentist,Manakamana Dental Clinic,27.7344509,85.309376
5961692316,bank,Agriculture Development Bank,27.7348539,85.3172619
5961692317,hospital,मरिई स्टोप्स नेपाल,27.7348093,85.3174374
5961692318,restaurant,Magar House Bhancha Ghar,27.7356041,85.3215663
5961692320,car_wash,Shree Saraswati Car Washing Centre,27.7417896,85.3326917
5961692322,bank,Nepal Bangladesh Bank Ltd.,27.7418454,85.3346531
5961692323,bank,NMB Bank,27.7426616,85.3327027
5961692324,community_centre,Panas Banquet & Event Venue,27.7379401,85.3243861
5963249286,restaurant,काठमाडौं ग्रिल रेस्टुरेन्ट,27.7188288,85.3123081
5963249287,restaurant,Unnamed,27.71744,85.311944
5963270986,restaurant,Unnamed,27.7160419,85.3085879
5963271185,restaurant,Melrose restaurant,27.7133614,85.3127178
5964083685,restaurant,Mukthinath Thakali Kitchen,27.7127123,85.3086516
5965688287,restaurant,Bloicha Momo,27.7135683,85.3115161
5966565996,hospital,वेलनेस हस्पिटल प्रा. लि.,27.7424351,85.3378586
5966565997,college,Atharva Business College,27.7437119,85.3389862
5969329685,car_rental,Unnamed,27.7177859,85.3274108
5969622987,restaurant,Unnamed,27.715965,85.3087413
5969622988,restaurant,Unnamed,27.7136021,85.2983916
5973756579,cafe,Down Town Cafe,27.7455935,85.3420463
5973756580,pharmacy,Alright Pharmacy,27.7443165,85.3411289
5973756581,restaurant,Ambrosia - The Food of Gods,27.7439083,85.3406158
5973756582,clinic,Kathmandu Fertility Centre,27.7430969,85.3400575
5973756583,cafe,Fortune Food Cafe & Gazal,27.7425935,85.3394122
5973756584,restaurant,Odaan Restaurant & Lodge,27.7419864,85.33871
5973757485,atm,प्रभु बैंक एटीएम,27.7181469,85.3307759
5984671186,bicycle_rental,Unnamed,27.7107971,85.3063462
5984692121,pharmacy,Naman Pharmaceuticals Pvt. Ltd.,27.7175352,85.3039211
5984825185,restaurant,Unnamed,27.7157173,85.3081664
5992292026,cafe,Avocado Cafe,27.7228664,85.3311397
5995657486,school,एलिम एकेडेमी,27.7400571,85.3359387
5998022085,atm,Unnamed,27.7035766,85.3085412
5999458614,ice_cream,DDC Dairy Ltd,27.7175176,85.3150464
5999458615,school,सर्कोङ दोर्जी चाङ एकेडेमी,27.7141557,85.2875981
5999458617,atm,लक्ष्मी बैंकको एटीएम,27.705902,85.2898481
6001997692,fast_food,Unnamed,27.7181868,85.3099663
6002015503,restaurant,Unnamed,27.7215038,85.3099585
6002015504,restaurant,मोमोस र अरू धेरै,27.719815,85.312583
6002015505,cafe,Unnamed,27.7152295,85.3085327
6002021096,cafe,Unnamed,27.7180858,85.3119467
6002021888,fast_food,Unnamed,27.7194299,85.3125619
6003145185,restaurant,स्वयाम्भु प्लाजा रेस्टुरेन्ट,27.7149414,85.2838141
6005026485,restaurant,क्याफे मिट्रे र लाउन्ज बार,27.7125049,85.3114224
6006685085,restaurant,Unnamed,27.7175501,85.3098975
6007544452,restaurant,Man Tang Hong Hotel & Resturant,27.7115148,85.3122162
6008677485,college,Nepal Korean International College,27.6502154,85.3422073
6009105388,car_rental,Unnamed,27.7077654,85.3126014
6011508785,dentist,Unnamed,27.721513,85.346459
6017113485,fast_food,Unnamed,27.7217114,85.3103558
6018697186,place_of_worship,दुई स्वर्ण बुद्ध मूर्तिहरू,27.6779154,85.2774465
6018706843,school,Unnamed,27.7081839,85.3316655
6021113417,fast_food,Surya Dev Mithai Pasal,27.71918,85.3095092
6021113419,school,गीतांजली उच्च माध्यमिक विद्यालय,27.7192068,85.3049487
6021130704,restaurant,The Burger House & Crunchy Fried Chicken,27.7093785,85.3282234
6022629785,kindergarten,Euro Kids Montessori,27.6772588,85.3039685
6024380287,toilets,Unnamed,27.7352892,85.3286817
6024398285,restaurant,Unnamed,27.7136206,85.2982841
6024633385,cafe,स्यानको,27.7180537,85.3124557
6026255985,atm,Unnamed,27.6780298,85.3488671
6026314702,bank,Bank of Kathmandu Ltd.,27.7316671,85.3022425
6026314704,atm,Nepal Bank ATM,27.7295227,85.303678
6026503383,toilets,Unnamed,27.6735603,85.3277997
6026507889,toilets,Unnamed,27.6674386,85.3217246
6026531252,toilets,Unnamed,27.7093525,85.326577
6026538452,toilets,Unnamed,27.6774032,85.3171189
6026543873,toilets,Unnamed,27.7098002,85.3186691
6026546279,toilets,Unnamed,27.6781598,85.349167
6026555195,toilets,Unnamed,27.6904761,85.2846422
6026555972,toilets,Unnamed,27.6794893,85.3194584
6026558148,toilets,Unnamed,27.6942824,85.312894
6026560478,toilets,Unnamed,27.7394779,85.3389987
6026563224,toilets,Unnamed,27.6748718,85.3444621
6026575941,toilets,Unnamed,27.6992453,85.3126838
6026579944,toilets,Unnamed,27.7020098,85.3098206
6026581591,toilets,Unnamed,27.7105388,85.3179663
6026960789,toilets,Unnamed,27.6979696,85.3123525
6027483190,atm,Unnamed,27.7160952,85.3116569
6031122715,bar,Nasha Bar,27.7142021,85.3120841
6031122716,restaurant,Ink Link Tattoo;The Kathmandu Kitchen,27.7156769,85.3115013
6031122721,pharmacy,अपोलो अन्तर्राष्ट्रिय पोलिक्लिनिक,27.7182692,85.3119011
6031699287,toilets,Unnamed,27.705184,85.3138012
6031701741,toilets,Unnamed,27.7014558,85.3130792
6031703152,toilets,Unnamed,27.6649601,85.3292248
6031704764,toilets,Unnamed,27.7044869,85.3095024
6031711438,toilets,Unnamed,27.7019078,85.3105549
6031711439,toilets,Unnamed,27.702394,85.311374
6031715380,toilets,Unnamed,27.6900236,85.3193751
6031716301,toilets,Unnamed,27.6867824,85.3392001
6031728298,toilets,Unnamed,27.7176965,85.3129764
6031732985,toilets,Unnamed,27.7355387,85.3299823
6031733041,toilets,Unnamed,27.6891765,85.3193628
6031733298,toilets,Unnamed,27.6972001,85.3376173
6031735079,toilets,Unnamed,27.6901469,85.3296753
6031741082,toilets,Unnamed,27.6931701,85.3137868
6031741376,toilets,Unnamed,27.7066645,85.3426027
6031741377,toilets,Unnamed,27.7060842,85.342343
6031741378,toilets,Unnamed,27.704345,85.3418392
6031741379,toilets,Unnamed,27.7042102,85.3417932
6031741380,toilets,Unnamed,27.7040223,85.341342
6031741381,toilets,Unnamed,27.7026222,85.3407782
6031741382,toilets;bank,Siddhartha Bank Liimted,27.7024906,85.3407287
6031741383,toilets,Unnamed,27.6999639,85.343411
6031743748,toilets,Unnamed,27.6948853,85.3063487
6031745881,toilets,Unnamed,27.7089608,85.3141451
6031750510,toilets,Unnamed,27.702757,85.3036092
6031750625,toilets,Unnamed,27.7054862,85.3084525
6031750626,toilets,Unnamed,27.7014023,85.3092192
6031765823,toilets,Unnamed,27.7022636,85.3100659
6031765824,toilets,Unnamed,27.6988677,85.3131128
6031767254,toilets,Unnamed,27.7090047,85.3152772
6031767780,toilets,Unnamed,27.7349253,85.3065647
6031768289,toilets,Unnamed,27.6967254,85.3051655
6031768386,toilets,Unnamed,27.7183758,85.3464746
6031768521,toilets,Unnamed,27.6832009,85.2986006
6031771323,toilets,Unnamed,27.7140605,85.3259789
6031774738,toilets,Unnamed,27.7174978,85.3462628
6031776722,toilets,Unnamed,27.7184612,85.3313034
6031777462,toilets,Unnamed,27.7068214,85.3231872
6031778471,toilets,Unnamed,27.7192273,85.3096856
6031780834,toilets,Unnamed,27.703712,85.3219093
6031783743,toilets,Unnamed,27.6900113,85.3192263
6031783745,toilets,Unnamed,27.6937506,85.3153129
6031784587,toilets,Unnamed,27.7106854,85.3084684
6031787137,toilets,Unnamed,27.7038355,85.3223061
6031788616,toilets,Unnamed,27.6785646,85.3213162
6031792788,toilets,Unnamed,27.6724526,85.3250175
6031794042,toilets,Unnamed,27.7052587,85.3125755
6033668787,restaurant,Unnamed,27.7353919,85.3097589
6036653685,restaurant,Unnamed,27.6716121,85.3270058
6041296637,pharmacy,Sanogaucharan Pharmacy,27.7120599,85.3319818
6041542086,cafe,Just Coffee Nepal,27.7128297,85.3088942
6041868688,restaurant,Dalai la,27.716414,85.3099104
6042937185,place_of_worship,पञ्चकन्या मन्दिर,27.6995231,85.2780712
6043108727,college,Texas College of Management and IT,27.7137392,85.3425066
6043111642,school,श्री बाल बयाबासाये केन्द्र माध्यमिक विद्यालय,27.7119204,85.3409446
6043144295,hospital,ह्वावे अन्तर्राष्ट्रिय अस्पताल,27.7130487,85.3452849
6043156090,post_office,Goshwara Hulak Karyalaya,27.7091328,85.3437485
6043192650,social_facility,Pashupati Dharmashala,27.7105673,85.3488274
6046048894,veterinary,Divine Veterinary Clinic,27.6983993,85.3483641
6046114546,bank,Laxmi Bank,27.6996492,85.344267
6046114547,bank,NABil bank,27.7001304,85.3435848
6046114548,pharmacy,Unnamed,27.7003841,85.3429371
6046114549,marketplace,एक्सप्रेस मार्ट,27.701207,85.3398294
6046114550,bank,Unnamed,27.703195,85.3348281
6046114553,dentist,Kathmandu Dental Pvt. Limited,27.7047972,85.3332553
6046114554,place_of_worship,मैतीदेवी मन्दिर,27.7060949,85.3338583
6046631088,restaurant,Thamel cave kitchen,27.7140209,85.3118517
6046725206,bank,Unnamed,27.710277,85.3329835
6047623636,restaurant,Nsrpha Thakali,27.7389297,85.3358059
6047736485,toilets,Unnamed,27.7143831,85.3173011
6048829086,hospital,काठमाडौं सिटी अस्पताल,27.6990905,85.2810043
6048830986,pharmacy,Unnamed,27.6990451,85.2811729
6048834185,cafe,श्याम पान पसल,27.6967354,85.2931566
6048863185,college,Unnamed,27.700482,85.280356
6051863285,bank,Unnamed,27.7032671,85.2816399
6052156585,bank,Sunrise Bank,27.707617,85.282185
6052160685,college,कलेज अफ बिजनेस म्यानेजमेन्ट (सीबीएम),27.7058205,85.3266766
6052247701,college,Unnamed,27.6583186,85.3234922
6052247709,restaurant,Tip Top Quality,27.6691834,85.3222604
6052315066,restaurant,Yak Palace,27.6778465,85.3163845
6052315067,restaurant,Yak Restaurant,27.6778156,85.3163014
6052315069,restaurant,Party World Banqeut,27.6747837,85.3152563
6052315070,hospital,आरोग्य स्वस्थ्य सदन,27.6736946,85.3118401
6052315073,bank,Standard Chartered,27.6799962,85.3166332
6052315075,school,Reliable Students School,27.6585194,85.3271776
6052324066,clinic,अल्का पोलिक्लिनिक,27.6574855,85.3257053
6052416478,bank,बैंक अफ काठमाडौं,27.7097885,85.3199674
6052416479,bank,सानिमा लाइफ इन्स्योरेन्स,27.709874,85.3212008
6052416480,bank,City Express Money Transfer Corporate Office,27.709737,85.3220353
6052523328,place_of_worship,Unnamed,27.7095548,85.3280091
6052523330,veterinary,Advanced Pet Hospital,27.7202514,85.3340683
6052881688,dentist,युनिभर्सल डेन्टल अस्पताल,27.6989985,85.2800669
6052881885,fast_food,Unnamed,27.6990446,85.2805068
6052881887,bank,Unnamed,27.6990485,85.2808425
6052882285,restaurant,Unnamed,27.6995856,85.2796103
6053557885,community_centre,Unnamed,27.7000254,85.2791189
6053557886,hospital,अस्तङ्गा आयुर्वेद अस्पताल तथा अनुसन्धान केन्द्र प्रा. लि,27.6926261,85.2827749
6053557888,place_of_worship,गणेश मन्दिर,27.6995926,85.2845764
6053557889,fuel,नारायणी पेट्रोल सेन्टर,27.7007819,85.2821846
6053953179,toilets,Unnamed,27.7358995,85.3307153
6053972816,bank,सानिमा बैंक लिमिटेड,27.7149693,85.3250087
6054073914,atm,Unnamed,27.7147565,85.3278927
6054073915,police,Police Building,27.7169495,85.3278172
6055048385,fuel,Unnamed,27.6989392,85.2801639
6055048685,fast_food,Unnamed,27.7073545,85.2819137
6055081186,cafe,Caffeophilia,27.6723068,85.3254709
6056569223,college,Baluwatar Model College,27.7240818,85.3324672
6056626280,clinic,Folliderm Skin Clinic,27.7239915,85.3303931
6056855117,dentist,दन्त चिकित्सा केन्द्र,27.7173854,85.3248337
6056855122,cafe,Himalayan Beanz barista and bakery school,27.7085974,85.3259225
6056855123,restaurant,The Chinese Resturant Beijing Garden,27.7090277,85.3262688
6056988585,college,Unnamed,27.7315694,85.3413543
6056988586,school,जनपथ माध्यमिक विद्यालय,27.6907298,85.279991
6056988785,school,नेपालय विद्यालय,27.6947178,85.2856094
6058036486,fuel,Unnamed,27.7018714,85.2814892
6058043185,restaurant,Unnamed,27.6991556,85.2812912
6060120385,cafe,Unnamed,27.6879899,85.3355698
6064240607,school,भिजन मोन्टेस्सोरी विद्यालय,27.6775996,85.3485328
6064240608,college,समृद्धि कलेज,27.6773407,85.3486696
6064801186,police,Unnamed,27.6901074,85.2840787
6065654379,restaurant,Siddhi Banquet,27.6876762,85.288737
6066074362,marketplace,TM Market,27.6934145,85.2813573
6066231510,bank,Prabhu Bank Limited,27.7279793,85.3466596
6066231511,bank,Mahalaxmi Developmental Bank Sukedhara,27.727486,85.3460768
6066400160,college,Oskar International College (college and flim studio),27.7261395,85.3457193
6066400161,dentist,Himal Dental Hospital,27.7250042,85.3439399
6066446889,atm,Unnamed,27.703032,85.3355277
6067946177,marketplace,KK Mart,27.7222311,85.3473945
6067946179,bank,Unnamed,27.7236262,85.3219492
6068079288,bar,Los Escobar's,27.7196752,85.3282203
6068365809,bank,Mahalaxmi Bikas Bank,27.697154,85.3375756
6068365810,police,Police bit mid Baneshwar,27.695491,85.3374992
6068365812,restaurant,Dumpling Restaurant,27.6947239,85.3371492
6068365814,bank,Muktinath Bikash Bank,27.6905664,85.3358459
6068365815,restaurant,Chicken Station,27.6951933,85.3372268
6069491885,place_of_worship,गुम्बा,27.7383554,85.3092989
6069806448,restaurant,Unnamed,27.6887425,85.3321309
